"","Protein","Function","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","score"
"CMA001C","Similar to trefoil factor","nan",226.503456107217,1.26065561668791,0.208125213712069,6.05719794446416,1.38513103124216e-09,6.56639926914513e-09,23.7523909368697
"CMA004C","Mitochondrial pyruvate carrier","Mediates the uptake of pyruvate into mitochondria. {ECO:0000256|RuleBase:RU363100}.",2642.59504435577,0.293908641118071,0.0752550399753294,3.90550109619797,9.4030332113668e-05,0.000263210260340869,2.42255883778106
"CMA005C","Calcium-binding mitochondrial carrier Aralar","nan",2789.153323498,-0.0835213734662517,0.064159415840101,-1.3017788951571,0.192991980409704,0.263753925040678,0.11131216775065
"CMA007C","Serine O-acetyltransferase (EC 2.3.1.30)","nan",5833.28703784062,0.204541666172807,0.0474685590893519,4.30899252256194,1.63999912261101e-05,5.12564640284061e-05,2.02059938011762
"CMA008C","ORF1050","nan",12.284500109377,0.642736814473362,0.619237828570913,1.0379482402693,0.299294153016718,0.382250684559395,0.618106267745757
"CMA009C","NAD-dependent sorbitol dehydrogenase","nan",4175.66281885942,0.437815027801515,0.0557733016162546,7.8499033608209,4.16357972805412e-15,3.11322211484046e-14,13.6162807472982
"CMA010C","Uncharacterized protein","nan",2423.15993883656,0.25031095597891,0.0588145392791499,4.25593669604153,2.08175607015206e-05,6.40889969195286e-05,2.41681181986491
"CMA011C","Probable aminoacylase I","nan",1706.26631649978,0.479715572433289,0.11589393675597,4.13926376013436,3.48422182176517e-05,0.000104146787949189,4.39885231296635
"CMA013C","Polyketide_cyc domain-containing protein","nan",3970.32370714133,-0.158271567756553,0.0627319155743925,-2.52298317861603,0.0116363967155171,0.0222321400662319,0.602415818861683
"CMA015C","Uncharacterized protein","nan",3124.04016105708,-0.231674909956779,0.0552216039712871,-4.1953672710637,2.72429783850662e-05,8.29389872487982e-05,2.17714302991802
"CMA016C","Similar to transcription factor IIA large subunit","nan",2196.73309911122,-0.0672373496265797,0.076955682469364,-0.873715201646698,0.382273370235331,0.468904090744771,0.0509226793371828
"CMA017C","Probable lysophosphatidic acid acyltransferase","nan",4734.4500135341,0.142517718481585,0.0545775794466149,2.61128690437781,0.00902021839606814,0.017643590085056,0.57539857525239
"CMA019C","B-related factor 1","nan",2435.50427047165,-0.0560494708031479,0.0984247926085633,-0.569464962207819,0.569040642063935,0.647352597645348,0.0243739060251564
"CMA021C","Similar to DnaJ-like protein","nan",27188.3096671805,0.564650081774238,0.132260921965103,4.26921325955387,1.96163648045452e-05,6.06938936115551e-05,5.48256452779638
"CMA022C","Uncharacterized protein","nan",3162.31752882263,-0.418733290569573,0.0664650187616526,-6.30005525269126,2.97539561810101e-10,1.50292501282789e-09,8.50692381791591
"CMA023C","MYB-related protein","nan",7401.47372783885,-0.926469114926916,0.105966046751393,-8.74307519559078,2.26849591933502e-18,2.15703802734457e-17,35.5534473848085
